InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Revenue,CustomerID,Country
568696,2011-09-28 14:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13842,United Kingdom
568710,2011-09-28 15:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14649,United Kingdom
568726,2011-09-28 16:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16775,United Kingdom
568788,2011-09-29 09:23:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17894,United Kingdom
568801,2011-09-29 10:46:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14475,United Kingdom
568831,2011-09-29 11:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16059,United Kingdom
568878,2011-09-29 12:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,14524,United Kingdom
568901,2011-09-29 13:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15050,United Kingdom
568919,2011-09-29 14:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,12937,United Kingdom
569014,2011-09-30 09:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,18053,United Kingdom
569037,2011-09-30 10:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,13263,United Kingdom
569089,2011-09-30 12:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13764,United Kingdom
569105,2011-09-30 12:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16729,United Kingdom
569110,2011-09-30 12:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17675,United Kingdom
569129,2011-09-30 13:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,15034,United Kingdom
569134,2011-09-30 14:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15411,United Kingdom
569139,2011-09-30 14:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16404,United Kingdom
569147,2011-09-30 15:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,12842,United Kingdom
569148,2011-09-30 15:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,16613,United Kingdom
569206,2011-10-02 10:58:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15038,United Kingdom
569211,2011-10-02 12:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,15774,United Kingdom
569212,2011-10-02 12:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15164,United Kingdom
569216,2011-10-02 12:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,15555,United Kingdom
569229,2011-10-02 14:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14502,United Kingdom
569230,2011-10-02 15:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16533,United Kingdom
569236,2011-10-02 15:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,14432,United Kingdom
569246,2011-10-03 09:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,5.79,5.79,14096,United Kingdom
569253,2011-10-03 10:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13635,United Kingdom
569254,2011-10-03 11:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,18116,United Kingdom
569329,2011-10-03 13:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17652,United Kingdom
569397,2011-10-04 08:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,12747,United Kingdom
569469,2011-10-04 12:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16360,United Kingdom
569527,2011-10-04 14:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,12512,Israel
569527,2011-10-04 14:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,12512,Israel
569535,2011-10-04 15:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15044,United Kingdom
569581,2011-10-05 11:16:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15081,United Kingdom
569590,2011-10-05 11:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13949,United Kingdom
569662,2011-10-05 13:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15244,United Kingdom
569668,2011-10-05 13:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16040,United Kingdom
569669,2011-10-05 13:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14730,United Kingdom
569669,2011-10-05 13:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14730,United Kingdom
569673,2011-10-05 13:58:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17222,United Kingdom
569702,2011-10-05 16:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,14396,United Kingdom
569726,2011-10-06 09:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17419,United Kingdom
570011,2011-10-07 09:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,16477,United Kingdom
570016,2011-10-07 10:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14911,EIRE
570022,2011-10-07 10:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14067,United Kingdom
570088,2011-10-07 11:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,16764,United Kingdom
570100,2011-10-07 12:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13695,United Kingdom
570111,2011-10-07 12:28:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,15005,United Kingdom
570200,2011-10-07 16:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16918,United Kingdom
570224,2011-10-09 13:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16931,United Kingdom
570225,2011-10-09 13:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16595,United Kingdom
570244,2011-10-09 16:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,14514,United Kingdom
570273,2011-10-10 10:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13373,United Kingdom
570333,2011-10-10 12:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,18126,United Kingdom
570342,2011-10-10 12:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17706,United Kingdom
570429,2011-10-10 14:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,96,2.55,244.8,13225,United Kingdom
570442,2011-10-10 14:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16549,United Kingdom
570590,2011-10-11 11:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,18075,United Kingdom
570674,2011-10-11 14:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14911,EIRE
570677,2011-10-11 15:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,12836,United Kingdom
570796,2011-10-12 12:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16241,United Kingdom
570818,2011-10-12 12:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17841,United Kingdom
570830,2011-10-12 13:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14852,United Kingdom
570856,2011-10-12 15:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13464,United Kingdom
570875,2011-10-12 17:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12667,Finland
570886,2011-10-13 10:23:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,192,2.55,489.6,13777,United Kingdom
570887,2011-10-13 10:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17169,United Kingdom
571008,2011-10-13 12:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17063,United Kingdom
571028,2011-10-13 12:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16770,United Kingdom
571031,2011-10-13 12:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15005,United Kingdom
571032,2011-10-13 12:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,13827,United Kingdom
571039,2011-10-13 12:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16121,United Kingdom
571062,2011-10-13 14:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,16773,United Kingdom
571081,2011-10-13 15:23:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16775,United Kingdom
571098,2011-10-13 15:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17841,United Kingdom
571098,2011-10-13 15:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17841,United Kingdom
571108,2011-10-13 16:24:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,11,2.95,32.45,14555,United Kingdom
571120,2011-10-14 09:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,16950,United Kingdom
571202,2011-10-14 12:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,72,2.95,212.4,14937,Channel Islands
571216,2011-10-14 13:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16081,United Kingdom
571228,2011-10-14 14:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15132,United Kingdom
571229,2011-10-14 14:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,15453,United Kingdom
571231,2011-10-14 14:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15856,United Kingdom
571274,2011-10-16 12:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,16934,United Kingdom
571279,2011-10-16 12:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,9,2.95,26.55,16466,United Kingdom
571283,2011-10-16 13:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16533,United Kingdom
571286,2011-10-16 14:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14547,United Kingdom
571289,2011-10-16 15:27:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,25,2.95,73.75,15113,United Kingdom
571314,2011-10-17 10:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14156,EIRE
571404,2011-10-17 12:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17520,United Kingdom
571418,2011-10-17 12:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,16412,United Kingdom
571425,2011-10-17 12:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14911,EIRE
571441,2011-10-17 13:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,5.79,5.79,14096,United Kingdom
571461,2011-10-17 14:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,16932,United Kingdom
571461,2011-10-17 14:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16932,United Kingdom
571461,2011-10-17 14:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16932,United Kingdom
571502,2011-10-17 15:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14422,United Kingdom
571511,2011-10-17 16:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15598,United Kingdom
571555,2011-10-18 09:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16458,United Kingdom
571563,2011-10-18 10:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16249,United Kingdom
571654,2011-10-18 12:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,18118,United Kingdom
571697,2011-10-18 14:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12759,Netherlands
571828,2011-10-19 11:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16440,United Kingdom
571841,2011-10-19 12:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17625,United Kingdom
571905,2011-10-19 14:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,30,2.95,88.5,12370,Cyprus
572065,2011-10-20 13:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,12556,Spain
572091,2011-10-20 14:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,15129,United Kingdom
572192,2011-10-21 11:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,18118,United Kingdom
572216,2011-10-21 12:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16015,United Kingdom
572219,2011-10-21 13:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17463,United Kingdom
572240,2011-10-21 15:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13709,United Kingdom
572281,2011-10-23 11:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17211,United Kingdom
572289,2011-10-23 12:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13782,United Kingdom
572291,2011-10-23 12:46:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16931,United Kingdom
572297,2011-10-23 14:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15953,United Kingdom
572303,2011-10-23 14:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,18109,United Kingdom
572304,2011-10-23 15:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17131,United Kingdom
572306,2011-10-23 15:11:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17841,United Kingdom
572309,2011-10-23 15:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,14432,United Kingdom
572399,2011-10-24 11:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15628,United Kingdom
572459,2011-10-24 12:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,60,2.55,153.0,14911,EIRE
572461,2011-10-24 12:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17344,United Kingdom
572552,2011-10-24 17:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,5.79,11.58,14096,United Kingdom
572669,2011-10-25 13:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16549,United Kingdom
572735,2011-10-25 15:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15630,United Kingdom
572746,2011-10-25 16:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13263,United Kingdom
572755,2011-10-25 17:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,13601,United Kingdom
572811,2011-10-26 11:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16071,United Kingdom
572913,2011-10-26 16:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,15993,United Kingdom
572918,2011-10-26 16:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14379,United Kingdom
572918,2011-10-26 16:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14379,United Kingdom
572930,2011-10-27 10:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17613,United Kingdom
573027,2011-10-27 13:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,18225,United Kingdom
573076,2011-10-27 14:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13488,United Kingdom
573082,2011-10-27 14:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,36,2.55,91.8,17173,United Kingdom
573116,2011-10-27 15:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14525,United Kingdom
573145,2011-10-27 18:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18219,United Kingdom
573171,2011-10-28 10:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14218,United Kingdom
573270,2011-10-28 13:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17418,United Kingdom
573279,2011-10-28 13:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,16107,United Kingdom
573300,2011-10-28 16:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,16049,United Kingdom
573305,2011-10-28 16:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,17837,United Kingdom
573311,2011-10-28 16:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14071,United Kingdom
573323,2011-10-30 10:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,14,2.95,41.3,15708,United Kingdom
573330,2011-10-30 11:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16923,United Kingdom
573338,2011-10-30 11:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,14546,United Kingdom
573340,2011-10-30 11:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14159,United Kingdom
573351,2011-10-30 12:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13524,United Kingdom
573365,2011-10-30 13:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,12584,Italy
573373,2011-10-30 13:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14684,United Kingdom
573374,2011-10-30 13:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14755,United Kingdom
573385,2011-10-30 14:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13421,United Kingdom
573395,2011-10-30 15:11:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15385,United Kingdom
573396,2011-10-30 15:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14723,United Kingdom
573396,2011-10-30 15:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14723,United Kingdom
573405,2011-10-30 15:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,13822,United Kingdom
573408,2011-10-30 15:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,16190,United Kingdom
573415,2011-10-30 16:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,13607,United Kingdom
573483,2011-10-31 11:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15793,United Kingdom
573496,2011-10-31 11:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17841,United Kingdom
573543,2011-10-31 13:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17777,United Kingdom
573543,2011-10-31 13:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17777,United Kingdom
573548,2011-10-31 13:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13680,United Kingdom
573576,2011-10-31 14:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,5.79,11.58,14096,United Kingdom
573584,2011-10-31 14:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16705,United Kingdom
573665,2011-10-31 16:24:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13982,United Kingdom
573695,2011-10-31 17:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15023,United Kingdom
573808,2011-11-01 11:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14419,United Kingdom
573829,2011-11-01 11:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16830,United Kingdom
573841,2011-11-01 11:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14995,United Kingdom
573877,2011-11-01 13:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14432,United Kingdom
573879,2011-11-01 13:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15039,United Kingdom
573889,2011-11-01 13:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13571,United Kingdom
573904,2011-11-01 14:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,14505,United Kingdom
573905,2011-11-01 15:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16971,United Kingdom
573918,2011-11-01 17:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17576,United Kingdom
573955,2011-11-02 10:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14216,United Kingdom
574009,2011-11-02 11:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15750,United Kingdom
574043,2011-11-02 13:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,16367,United Kingdom
574055,2011-11-02 14:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16525,United Kingdom
574062,2011-11-02 14:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17675,United Kingdom
574247,2011-11-03 12:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13168,United Kingdom
574285,2011-11-03 15:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,224,3.2,716.8000000000001,17450,United Kingdom
574293,2011-11-03 15:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,992,3.2,3174.4,17450,United Kingdom
574297,2011-11-03 15:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16602,United Kingdom
574304,2011-11-03 16:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14428,United Kingdom
574311,2011-11-03 16:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15640,United Kingdom
574328,2011-11-04 09:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13081,United Kingdom
574342,2011-11-04 10:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13447,United Kingdom
574393,2011-11-04 11:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13313,United Kingdom
574444,2011-11-04 11:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18122,United Kingdom
574477,2011-11-04 12:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15453,United Kingdom
574509,2011-11-04 13:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16012,United Kingdom
574528,2011-11-04 14:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16782,United Kingdom
574532,2011-11-04 14:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15676,United Kingdom
574547,2011-11-04 15:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17841,United Kingdom
574550,2011-11-04 15:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,12484,Spain
574557,2011-11-04 15:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17652,United Kingdom
574587,2011-11-06 10:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14936,Channel Islands
574655,2011-11-06 11:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,16466,United Kingdom
574660,2011-11-06 11:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15407,United Kingdom
574673,2011-11-06 12:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15555,United Kingdom
574675,2011-11-06 12:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,7,2.95,20.65,17289,United Kingdom
574704,2011-11-06 14:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,15696,United Kingdom
574722,2011-11-06 14:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14502,United Kingdom
574736,2011-11-06 15:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17131,United Kingdom
574738,2011-11-06 16:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12748,United Kingdom
574744,2011-11-07 07:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16612,United Kingdom
574754,2011-11-07 09:24:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17430,United Kingdom
574863,2011-11-07 12:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,15719,United Kingdom
574864,2011-11-07 12:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14387,United Kingdom
574893,2011-11-07 14:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,18036,United Kingdom
574898,2011-11-07 15:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,16242,United Kingdom
